老磊,瘤开,困档,版档,措扁鼻 观 老荤樊
08-05 07:00,何魂,35.1047,129.032,1300495
08-05 08:00,何魂,35.1047,129.032,2241119
08-05 09:00,何魂,35.1047,129.032,3084459
08-05 10:00,何魂,35.1047,129.032,3773043
08-05 11:00,何魂,35.1047,129.032,4259945
08-05 12:00,何魂,35.1047,129.032,4511985
08-05 13:00,何魂,35.1047,129.032,4511985
08-05 14:00,何魂,35.1047,129.032,4259945
08-05 15:00,何魂,35.1047,129.032,3773043
08-05 16:00,何魂,35.1047,129.032,3084459
08-05 17:00,何魂,35.1047,129.032,2241119
08-05 18:00,何魂,35.1047,129.032,1300495
08-05 19:00,何魂,35.1047,129.032,326690
08-05 20:00,何魂,35.1047,129.032,0
08-05 21:00,何魂,35.1047,129.032,0
08-05 22:00,何魂,35.1047,129.032,0
08-05 23:00,何魂,35.1047,129.032,0
08-06 00:00,何魂,35.1047,129.032,0
08-06 01:00,何魂,35.1047,129.032,0
08-06 02:00,何魂,35.1047,129.032,0
08-06 03:00,何魂,35.1047,129.032,0
08-06 04:00,何魂,35.1047,129.032,0
08-06 05:00,何魂,35.1047,129.032,0
08-06 06:00,何魂,35.1047,129.032,313702
08-06 07:00,何魂,35.1047,129.032,1289237
08-06 08:00,何魂,35.1047,129.032,2231532
08-06 09:00,何魂,35.1047,129.032,3076371
08-06 10:00,何魂,35.1047,129.032,3766178
08-06 11:00,何魂,35.1047,129.032,4253946
08-06 12:00,何魂,35.1047,129.032,4506433
08-06 13:00,何魂,35.1047,129.032,4506433
08-06 14:00,何魂,35.1047,129.032,4253946
08-06 15:00,何魂,35.1047,129.032,3766178
08-06 16:00,何魂,35.1047,129.032,3076371
08-06 17:00,何魂,35.1047,129.032,2231532
08-06 18:00,何魂,35.1047,129.032,1289237
08-06 19:00,何魂,35.1047,129.032,313702
08-06 20:00,何魂,35.1047,129.032,0
08-06 21:00,何魂,35.1047,129.032,0
08-06 22:00,何魂,35.1047,129.032,0
08-06 23:00,何魂,35.1047,129.032,0
08-07 00:00,何魂,35.1047,129.032,0
08-07 01:00,何魂,35.1047,129.032,0
08-07 02:00,何魂,35.1047,129.032,0
08-07 03:00,何魂,35.1047,129.032,0
08-07 04:00,何魂,35.1047,129.032,0
08-07 05:00,何魂,35.1047,129.032,0
08-07 06:00,何魂,35.1047,129.032,300480
08-07 07:00,何魂,35.1047,129.032,1277756
08-07 08:00,何魂,35.1047,129.032,2221733
08-07 09:00,何魂,35.1047,129.032,3068079
08-07 10:00,何魂,35.1047,129.032,3759117
08-07 11:00,何魂,35.1047,129.032,4247755
08-07 12:00,何魂,35.1047,129.032,4500693
08-07 13:00,何魂,35.1047,129.032,4500693
08-07 14:00,何魂,35.1047,129.032,4247755
08-07 15:00,何魂,35.1047,129.032,3759117
08-07 16:00,何魂,35.1047,129.032,3068079
08-07 17:00,何魂,35.1047,129.032,2221733
08-07 18:00,何魂,35.1047,129.032,1277756
08-07 19:00,何魂,35.1047,129.032,300480
08-07 20:00,何魂,35.1047,129.032,0
08-07 21:00,何魂,35.1047,129.032,0
08-07 22:00,何魂,35.1047,129.032,0
08-07 23:00,何魂,35.1047,129.032,0
08-08 00:00,何魂,35.1047,129.032,0
08-08 01:00,何魂,35.1047,129.032,0
08-08 02:00,何魂,35.1047,129.032,0
08-08 03:00,何魂,35.1047,129.032,0
08-08 04:00,何魂,35.1047,129.032,0
08-08 05:00,何魂,35.1047,129.032,0
08-08 06:00,何魂,35.1047,129.032,287028
08-08 07:00,何魂,35.1047,129.032,1266054
08-08 08:00,何魂,35.1047,129.032,2211720
08-08 09:00,何魂,35.1047,129.032,3059581
08-08 10:00,何魂,35.1047,129.032,3751857
08-08 11:00,何魂,35.1047,129.032,4241370
08-08 12:00,何魂,35.1047,129.032,4494761
08-08 13:00,何魂,35.1047,129.032,4494761
08-08 14:00,何魂,35.1047,129.032,4241370
08-08 15:00,何魂,35.1047,129.032,3751857
08-08 16:00,何魂,35.1047,129.032,3059581
08-08 17:00,何魂,35.1047,129.032,2211720
08-08 18:00,何魂,35.1047,129.032,1266054
08-08 19:00,何魂,35.1047,129.032,287028
08-08 20:00,何魂,35.1047,129.032,0
08-08 21:00,何魂,35.1047,129.032,0
08-08 22:00,何魂,35.1047,129.032,0
08-08 23:00,何魂,35.1047,129.032,0
08-09 00:00,何魂,35.1047,129.032,0
08-09 01:00,何魂,35.1047,129.032,0
08-09 02:00,何魂,35.1047,129.032,0
08-09 03:00,何魂,35.1047,129.032,0
08-09 04:00,何魂,35.1047,129.032,0
08-09 05:00,何魂,35.1047,129.032,0
08-09 06:00,何魂,35.1047,129.032,273350
08-09 07:00,何魂,35.1047,129.032,1254132
08-09 08:00,何魂,35.1047,129.032,2201495
08-09 09:00,何魂,35.1047,129.032,3050878
08-09 10:00,何魂,35.1047,129.032,3744396
08-09 11:00,何魂,35.1047,129.032,4234787
08-09 12:00,何魂,35.1047,129.032,4488633
08-09 13:00,何魂,35.1047,129.032,4488633
08-09 14:00,何魂,35.1047,129.032,4234787
08-09 15:00,何魂,35.1047,129.032,3744396
08-09 16:00,何魂,35.1047,129.032,3050878
08-09 17:00,何魂,35.1047,129.032,2201495
08-09 18:00,何魂,35.1047,129.032,1254132
08-09 19:00,何魂,35.1047,129.032,273350
08-09 20:00,何魂,35.1047,129.032,0
08-09 21:00,何魂,35.1047,129.032,0
08-09 22:00,何魂,35.1047,129.032,0
08-09 23:00,何魂,35.1047,129.032,0
08-10 00:00,何魂,35.1047,129.032,0
08-10 01:00,何魂,35.1047,129.032,0
08-10 02:00,何魂,35.1047,129.032,0
08-10 03:00,何魂,35.1047,129.032,0
08-10 04:00,何魂,35.1047,129.032,0
08-10 05:00,何魂,35.1047,129.032,0
08-10 06:00,何魂,35.1047,129.032,259448
08-10 07:00,何魂,35.1047,129.032,1241993
08-10 08:00,何魂,35.1047,129.032,2191059
08-10 09:00,何魂,35.1047,129.032,3041968
08-10 10:00,何魂,35.1047,129.032,3736732
08-10 11:00,何魂,35.1047,129.032,4228005
08-10 12:00,何魂,35.1047,129.032,4482306
08-10 13:00,何魂,35.1047,129.032,4482306
08-10 14:00,何魂,35.1047,129.032,4228005
08-10 15:00,何魂,35.1047,129.032,3736732
08-10 16:00,何魂,35.1047,129.032,3041968
08-10 17:00,何魂,35.1047,129.032,2191059
08-10 18:00,何魂,35.1047,129.032,1241993
08-10 19:00,何魂,35.1047,129.032,259448
08-10 20:00,何魂,35.1047,129.032,0
08-10 21:00,何魂,35.1047,129.032,0
08-10 22:00,何魂,35.1047,129.032,0
08-10 23:00,何魂,35.1047,129.032,0
08-11 00:00,何魂,35.1047,129.032,0
08-11 01:00,何魂,35.1047,129.032,0
08-11 02:00,何魂,35.1047,129.032,0
08-11 03:00,何魂,35.1047,129.032,0
08-11 04:00,何魂,35.1047,129.032,0
08-11 05:00,何魂,35.1047,129.032,0
08-11 06:00,何魂,35.1047,129.032,245327
08-11 07:00,何魂,35.1047,129.032,1229639
08-11 08:00,何魂,35.1047,129.032,2180410
08-11 09:00,何魂,35.1047,129.032,3032849
08-11 10:00,何魂,35.1047,129.032,3728863
08-11 11:00,何魂,35.1047,129.032,4221018
08-11 12:00,何魂,35.1047,129.032,4475777
08-11 13:00,何魂,35.1047,129.032,4475777
08-11 14:00,何魂,35.1047,129.032,4221018
08-11 15:00,何魂,35.1047,129.032,3728863
08-11 16:00,何魂,35.1047,129.032,3032849
08-11 17:00,何魂,35.1047,129.032,2180410
08-11 18:00,何魂,35.1047,129.032,1229639
08-11 19:00,何魂,35.1047,129.032,245327
08-11 20:00,何魂,35.1047,129.032,0
08-11 21:00,何魂,35.1047,129.032,0
08-11 22:00,何魂,35.1047,129.032,0
08-11 23:00,何魂,35.1047,129.032,0
08-12 00:00,何魂,35.1047,129.032,0
08-12 01:00,何魂,35.1047,129.032,0
08-12 02:00,何魂,35.1047,129.032,0
08-12 03:00,何魂,35.1047,129.032,0
08-12 04:00,何魂,35.1047,129.032,0
08-12 05:00,何魂,35.1047,129.032,0
08-12 06:00,何魂,35.1047,129.032,230991
08-12 07:00,何魂,35.1047,129.032,1217071
08-12 08:00,何魂,35.1047,129.032,2169551
08-12 09:00,何魂,35.1047,129.032,3023522
08-12 10:00,何魂,35.1047,129.032,3720786
08-12 11:00,何魂,35.1047,129.032,4213826
08-12 12:00,何魂,35.1047,129.032,4469042
08-12 13:00,何魂,35.1047,129.032,4469042
08-12 14:00,何魂,35.1047,129.032,4213826
08-12 15:00,何魂,35.1047,129.032,3720786
08-12 16:00,何魂,35.1047,129.032,3023522
08-12 17:00,何魂,35.1047,129.032,2169551
08-12 18:00,何魂,35.1047,129.032,1217071
08-12 19:00,何魂,35.1047,129.032,230991
08-12 20:00,何魂,35.1047,129.032,0
08-12 21:00,何魂,35.1047,129.032,0
08-12 22:00,何魂,35.1047,129.032,0
08-12 23:00,何魂,35.1047,129.032,0
08-13 00:00,何魂,35.1047,129.032,0
08-13 01:00,何魂,35.1047,129.032,0
08-13 02:00,何魂,35.1047,129.032,0
08-13 03:00,何魂,35.1047,129.032,0
08-13 04:00,何魂,35.1047,129.032,0
08-13 05:00,何魂,35.1047,129.032,0
08-13 06:00,何魂,35.1047,129.032,216443
08-13 07:00,何魂,35.1047,129.032,1204292
08-13 08:00,何魂,35.1047,129.032,2158482
08-13 09:00,何魂,35.1047,129.032,3013985
08-13 10:00,何魂,35.1047,129.032,3712500
08-13 11:00,何魂,35.1047,129.032,4206425
08-13 12:00,何魂,35.1047,129.032,4462099
08-13 13:00,何魂,35.1047,129.032,4462099
08-13 14:00,何魂,35.1047,129.032,4206425
08-13 15:00,何魂,35.1047,129.032,3712500
08-13 16:00,何魂,35.1047,129.032,3013985
08-13 17:00,何魂,35.1047,129.032,2158482
08-13 18:00,何魂,35.1047,129.032,1204292
08-13 19:00,何魂,35.1047,129.032,216443
08-13 20:00,何魂,35.1047,129.032,0
08-13 21:00,何魂,35.1047,129.032,0
08-13 22:00,何魂,35.1047,129.032,0
08-13 23:00,何魂,35.1047,129.032,0
08-14 00:00,何魂,35.1047,129.032,0
08-14 01:00,何魂,35.1047,129.032,0
08-14 02:00,何魂,35.1047,129.032,0
08-14 03:00,何魂,35.1047,129.032,0
08-14 04:00,何魂,35.1047,129.032,0
08-14 05:00,何魂,35.1047,129.032,0
08-14 06:00,何魂,35.1047,129.032,201686
08-14 07:00,何魂,35.1047,129.032,1191305
08-14 08:00,何魂,35.1047,129.032,2147203
08-14 09:00,何魂,35.1047,129.032,3004237
08-14 10:00,何魂,35.1047,129.032,3704003
08-14 11:00,何魂,35.1047,129.032,4198812
08-14 12:00,何魂,35.1047,129.032,4454944
08-14 13:00,何魂,35.1047,129.032,4454944
08-14 14:00,何魂,35.1047,129.032,4198812
08-14 15:00,何魂,35.1047,129.032,3704003
08-14 16:00,何魂,35.1047,129.032,3004237
08-14 17:00,何魂,35.1047,129.032,2147203
08-14 18:00,何魂,35.1047,129.032,1191305
08-14 19:00,何魂,35.1047,129.032,201686
08-14 20:00,何魂,35.1047,129.032,0
08-14 21:00,何魂,35.1047,129.032,0
08-14 22:00,何魂,35.1047,129.032,0
08-14 23:00,何魂,35.1047,129.032,0
08-15 00:00,何魂,35.1047,129.032,0
08-15 01:00,何魂,35.1047,129.032,0
08-15 02:00,何魂,35.1047,129.032,0
08-15 03:00,何魂,35.1047,129.032,0
08-15 04:00,何魂,35.1047,129.032,0
08-15 05:00,何魂,35.1047,129.032,0
08-15 06:00,何魂,35.1047,129.032,186726
08-15 07:00,何魂,35.1047,129.032,1178111
08-15 08:00,何魂,35.1047,129.032,2135715
08-15 09:00,何魂,35.1047,129.032,2994279
08-15 10:00,何魂,35.1047,129.032,3695293
08-15 11:00,何魂,35.1047,129.032,4190986
08-15 12:00,何魂,35.1047,129.032,4447575
08-15 13:00,何魂,35.1047,129.032,4447575
08-15 14:00,何魂,35.1047,129.032,4190986
08-15 15:00,何魂,35.1047,129.032,3695293
08-15 16:00,何魂,35.1047,129.032,2994279
08-15 17:00,何魂,35.1047,129.032,2135715
08-15 18:00,何魂,35.1047,129.032,1178111
08-15 19:00,何魂,35.1047,129.032,186726
08-15 20:00,何魂,35.1047,129.032,0
08-15 21:00,何魂,35.1047,129.032,0
08-15 22:00,何魂,35.1047,129.032,0
08-15 23:00,何魂,35.1047,129.032,0
08-16 00:00,何魂,35.1047,129.032,0
08-16 01:00,何魂,35.1047,129.032,0
08-16 02:00,何魂,35.1047,129.032,0
08-16 03:00,何魂,35.1047,129.032,0
08-16 04:00,何魂,35.1047,129.032,0
08-16 05:00,何魂,35.1047,129.032,0
08-16 06:00,何魂,35.1047,129.032,171566
08-16 07:00,何魂,35.1047,129.032,1164713
08-16 08:00,何魂,35.1047,129.032,2124019
08-16 09:00,何魂,35.1047,129.032,2984109
08-16 10:00,何魂,35.1047,129.032,3686369
08-16 11:00,何魂,35.1047,129.032,4182943
08-16 12:00,何魂,35.1047,129.032,4439988
08-16 13:00,何魂,35.1047,129.032,4439988
08-16 14:00,何魂,35.1047,129.032,4182943
08-16 15:00,何魂,35.1047,129.032,3686369
08-16 16:00,何魂,35.1047,129.032,2984109
08-16 17:00,何魂,35.1047,129.032,2124019
08-16 18:00,何魂,35.1047,129.032,1164713
08-16 19:00,何魂,35.1047,129.032,171566
08-16 20:00,何魂,35.1047,129.032,0
08-16 21:00,何魂,35.1047,129.032,0
08-16 22:00,何魂,35.1047,129.032,0
08-16 23:00,何魂,35.1047,129.032,0
08-17 00:00,何魂,35.1047,129.032,0
08-17 01:00,何魂,35.1047,129.032,0
08-17 02:00,何魂,35.1047,129.032,0
08-17 03:00,何魂,35.1047,129.032,0
08-17 04:00,何魂,35.1047,129.032,0
08-17 05:00,何魂,35.1047,129.032,0
08-17 06:00,何魂,35.1047,129.032,156210
08-17 07:00,何魂,35.1047,129.032,1151113
08-17 08:00,何魂,35.1047,129.032,2112115
08-17 09:00,何魂,35.1047,129.032,2973727
08-17 10:00,何魂,35.1047,129.032,3677229
08-17 11:00,何魂,35.1047,129.032,4174681
08-17 12:00,何魂,35.1047,129.032,4432180
08-17 13:00,何魂,35.1047,129.032,4432180
08-17 14:00,何魂,35.1047,129.032,4174681
08-17 15:00,何魂,35.1047,129.032,3677229
08-17 16:00,何魂,35.1047,129.032,2973727
08-17 17:00,何魂,35.1047,129.032,2112115
08-17 18:00,何魂,35.1047,129.032,1151113
08-17 19:00,何魂,35.1047,129.032,156210
08-17 20:00,何魂,35.1047,129.032,0
08-17 21:00,何魂,35.1047,129.032,0
08-17 22:00,何魂,35.1047,129.032,0
08-17 23:00,何魂,35.1047,129.032,0
08-18 00:00,何魂,35.1047,129.032,0
08-18 01:00,何魂,35.1047,129.032,0
08-18 02:00,何魂,35.1047,129.032,0
08-18 03:00,何魂,35.1047,129.032,0
08-18 04:00,何魂,35.1047,129.032,0
08-18 05:00,何魂,35.1047,129.032,0
08-18 06:00,何魂,35.1047,129.032,140662
08-18 07:00,何魂,35.1047,129.032,1137314
08-18 08:00,何魂,35.1047,129.032,2100006
08-18 09:00,何魂,35.1047,129.032,2963132
08-18 10:00,何魂,35.1047,129.032,3667871
08-18 11:00,何魂,35.1047,129.032,4166197
08-18 12:00,何魂,35.1047,129.032,4424150
08-18 13:00,何魂,35.1047,129.032,4424150
08-18 14:00,何魂,35.1047,129.032,4166197
08-18 15:00,何魂,35.1047,129.032,3667871
08-18 16:00,何魂,35.1047,129.032,2963132
08-18 17:00,何魂,35.1047,129.032,2100006
08-18 18:00,何魂,35.1047,129.032,1137314
08-18 19:00,何魂,35.1047,129.032,140662
08-18 20:00,何魂,35.1047,129.032,0
08-18 21:00,何魂,35.1047,129.032,0
08-18 22:00,何魂,35.1047,129.032,0
08-18 23:00,何魂,35.1047,129.032,0
08-19 00:00,何魂,35.1047,129.032,0
08-19 01:00,何魂,35.1047,129.032,0
08-19 02:00,何魂,35.1047,129.032,0
08-19 03:00,何魂,35.1047,129.032,0
08-19 04:00,何魂,35.1047,129.032,0
08-19 05:00,何魂,35.1047,129.032,0
08-19 06:00,何魂,35.1047,129.032,124926
08-19 07:00,何魂,35.1047,129.032,1123318
08-19 08:00,何魂,35.1047,129.032,2087691
08-19 09:00,何魂,35.1047,129.032,2952325
08-19 10:00,何魂,35.1047,129.032,3658295
08-19 11:00,何魂,35.1047,129.032,4157491
08-19 12:00,何魂,35.1047,129.032,4415894
08-19 13:00,何魂,35.1047,129.032,4415894
08-19 14:00,何魂,35.1047,129.032,4157491
08-19 15:00,何魂,35.1047,129.032,3658295
08-19 16:00,何魂,35.1047,129.032,2952325
08-19 17:00,何魂,35.1047,129.032,2087691
08-19 18:00,何魂,35.1047,129.032,1123318
08-19 19:00,何魂,35.1047,129.032,124926
08-19 20:00,何魂,35.1047,129.032,0
08-19 21:00,何魂,35.1047,129.032,0
08-19 22:00,何魂,35.1047,129.032,0
08-19 23:00,何魂,35.1047,129.032,0
08-20 00:00,何魂,35.1047,129.032,0
08-20 01:00,何魂,35.1047,129.032,0
08-20 02:00,何魂,35.1047,129.032,0
08-20 03:00,何魂,35.1047,129.032,0
08-20 04:00,何魂,35.1047,129.032,0
08-20 05:00,何魂,35.1047,129.032,0
08-20 06:00,何魂,35.1047,129.032,109006
08-20 07:00,何魂,35.1047,129.032,1109129
08-20 08:00,何魂,35.1047,129.032,2075173
08-20 09:00,何魂,35.1047,129.032,2941304
08-20 10:00,何魂,35.1047,129.032,3648498
08-20 11:00,何魂,35.1047,129.032,4148559
08-20 12:00,何魂,35.1047,129.032,4407410
08-20 13:00,何魂,35.1047,129.032,4407410
08-20 14:00,何魂,35.1047,129.032,4148559
08-20 15:00,何魂,35.1047,129.032,3648498
08-20 16:00,何魂,35.1047,129.032,2941304
08-20 17:00,何魂,35.1047,129.032,2075173
08-20 18:00,何魂,35.1047,129.032,1109129
08-20 19:00,何魂,35.1047,129.032,109006
08-20 20:00,何魂,35.1047,129.032,0
08-20 21:00,何魂,35.1047,129.032,0
08-20 22:00,何魂,35.1047,129.032,0
08-20 23:00,何魂,35.1047,129.032,0
08-21 00:00,何魂,35.1047,129.032,0
08-21 01:00,何魂,35.1047,129.032,0
08-21 02:00,何魂,35.1047,129.032,0
08-21 03:00,何魂,35.1047,129.032,0
08-21 04:00,何魂,35.1047,129.032,0
08-21 05:00,何魂,35.1047,129.032,0
08-21 06:00,何魂,35.1047,129.032,92907
08-21 07:00,何魂,35.1047,129.032,1094747
08-21 08:00,何魂,35.1047,129.032,2062451
08-21 09:00,何魂,35.1047,129.032,2930071
08-21 10:00,何魂,35.1047,129.032,3638479
08-21 11:00,何魂,35.1047,129.032,4139400
08-21 12:00,何魂,35.1047,129.032,4398695
08-21 13:00,何魂,35.1047,129.032,4398695
08-21 14:00,何魂,35.1047,129.032,4139400
08-21 15:00,何魂,35.1047,129.032,3638479
08-21 16:00,何魂,35.1047,129.032,2930071
08-21 17:00,何魂,35.1047,129.032,2062451
08-21 18:00,何魂,35.1047,129.032,1094747
08-21 19:00,何魂,35.1047,129.032,92907
08-21 20:00,何魂,35.1047,129.032,0
08-21 21:00,何魂,35.1047,129.032,0
08-21 22:00,何魂,35.1047,129.032,0
08-21 23:00,何魂,35.1047,129.032,0
08-22 00:00,何魂,35.1047,129.032,0
08-22 01:00,何魂,35.1047,129.032,0
08-22 02:00,何魂,35.1047,129.032,0
08-22 03:00,何魂,35.1047,129.032,0
08-22 04:00,何魂,35.1047,129.032,0
08-22 05:00,何魂,35.1047,129.032,0
08-22 06:00,何魂,35.1047,129.032,76632
08-22 07:00,何魂,35.1047,129.032,1080177
08-22 08:00,何魂,35.1047,129.032,2049528
08-22 09:00,何魂,35.1047,129.032,2918624
08-22 10:00,何魂,35.1047,129.032,3628238
08-22 11:00,何魂,35.1047,129.032,4130011
08-22 12:00,何魂,35.1047,129.032,4389748
08-22 13:00,何魂,35.1047,129.032,4389748
08-22 14:00,何魂,35.1047,129.032,4130011
08-22 15:00,何魂,35.1047,129.032,3628238
08-22 16:00,何魂,35.1047,129.032,2918624
08-22 17:00,何魂,35.1047,129.032,2049528
08-22 18:00,何魂,35.1047,129.032,1080177
08-22 19:00,何魂,35.1047,129.032,76632
08-22 20:00,何魂,35.1047,129.032,0
08-22 21:00,何魂,35.1047,129.032,0
08-22 22:00,何魂,35.1047,129.032,0
08-22 23:00,何魂,35.1047,129.032,0
08-23 00:00,何魂,35.1047,129.032,0
08-23 01:00,何魂,35.1047,129.032,0
08-23 02:00,何魂,35.1047,129.032,0
08-23 03:00,何魂,35.1047,129.032,0
08-23 04:00,何魂,35.1047,129.032,0
08-23 05:00,何魂,35.1047,129.032,0
08-23 06:00,何魂,35.1047,129.032,60186
08-23 07:00,何魂,35.1047,129.032,1065422
08-23 08:00,何魂,35.1047,129.032,2036405
08-23 09:00,何魂,35.1047,129.032,2906965
08-23 10:00,何魂,35.1047,129.032,3617774
08-23 11:00,何魂,35.1047,129.032,4120391
08-23 12:00,何魂,35.1047,129.032,4380566
08-23 13:00,何魂,35.1047,129.032,4380566
08-23 14:00,何魂,35.1047,129.032,4120391
08-23 15:00,何魂,35.1047,129.032,3617774
08-23 16:00,何魂,35.1047,129.032,2906965
08-23 17:00,何魂,35.1047,129.032,2036405
08-23 18:00,何魂,35.1047,129.032,1065422
08-23 19:00,何魂,35.1047,129.032,60186
08-23 20:00,何魂,35.1047,129.032,0
08-23 21:00,何魂,35.1047,129.032,0
08-23 22:00,何魂,35.1047,129.032,0
08-23 23:00,何魂,35.1047,129.032,0
08-24 00:00,何魂,35.1047,129.032,0
08-24 01:00,何魂,35.1047,129.032,0
08-24 02:00,何魂,35.1047,129.032,0
08-24 03:00,何魂,35.1047,129.032,0
08-24 04:00,何魂,35.1047,129.032,0
08-24 05:00,何魂,35.1047,129.032,0
08-24 06:00,何魂,35.1047,129.032,43573
08-24 07:00,何魂,35.1047,129.032,1050483
08-24 08:00,何魂,35.1047,129.032,2023083
08-24 09:00,何魂,35.1047,129.032,2895092
08-24 10:00,何魂,35.1047,129.032,3607085
08-24 11:00,何魂,35.1047,129.032,4110539
08-24 12:00,何魂,35.1047,129.032,4371147
08-24 13:00,何魂,35.1047,129.032,4371147
08-24 14:00,何魂,35.1047,129.032,4110539
08-24 15:00,何魂,35.1047,129.032,3607085
08-24 16:00,何魂,35.1047,129.032,2895092
08-24 17:00,何魂,35.1047,129.032,2023083
08-24 18:00,何魂,35.1047,129.032,1050483
08-24 19:00,何魂,35.1047,129.032,43573
08-24 20:00,何魂,35.1047,129.032,0
08-24 21:00,何魂,35.1047,129.032,0
08-24 22:00,何魂,35.1047,129.032,0
08-24 23:00,何魂,35.1047,129.032,0
08-25 00:00,何魂,35.1047,129.032,0
08-25 01:00,何魂,35.1047,129.032,0
08-25 02:00,何魂,35.1047,129.032,0
08-25 03:00,何魂,35.1047,129.032,0
08-25 04:00,何魂,35.1047,129.032,0
08-25 05:00,何魂,35.1047,129.032,0
08-25 06:00,何魂,35.1047,129.032,26798
08-25 07:00,何魂,35.1047,129.032,1035363
08-25 08:00,何魂,35.1047,129.032,2009563
08-25 09:00,何魂,35.1047,129.032,2883007
08-25 10:00,何魂,35.1047,129.032,3596170
08-25 11:00,何魂,35.1047,129.032,4100453
08-25 12:00,何魂,35.1047,129.032,4361489
08-25 13:00,何魂,35.1047,129.032,4361489
08-25 14:00,何魂,35.1047,129.032,4100453
08-25 15:00,何魂,35.1047,129.032,3596170
08-25 16:00,何魂,35.1047,129.032,2883007
08-25 17:00,何魂,35.1047,129.032,2009563
08-25 18:00,何魂,35.1047,129.032,1035363
08-25 19:00,何魂,35.1047,129.032,26798
08-25 20:00,何魂,35.1047,129.032,0
08-25 21:00,何魂,35.1047,129.032,0
08-25 22:00,何魂,35.1047,129.032,0
08-25 23:00,何魂,35.1047,129.032,0
08-26 00:00,何魂,35.1047,129.032,0
08-26 01:00,何魂,35.1047,129.032,0
08-26 02:00,何魂,35.1047,129.032,0
08-26 03:00,何魂,35.1047,129.032,0
08-26 04:00,何魂,35.1047,129.032,0
08-26 05:00,何魂,35.1047,129.032,0
08-26 06:00,何魂,35.1047,129.032,9864
08-26 07:00,何魂,35.1047,129.032,1020067
08-26 08:00,何魂,35.1047,129.032,1995848
08-26 09:00,何魂,35.1047,129.032,2870709
08-26 10:00,何魂,35.1047,129.032,3585031
08-26 11:00,何魂,35.1047,129.032,4090132
08-26 12:00,何魂,35.1047,129.032,4351592
08-26 13:00,何魂,35.1047,129.032,4351592
08-26 14:00,何魂,35.1047,129.032,4090132
08-26 15:00,何魂,35.1047,129.032,3585031
08-26 16:00,何魂,35.1047,129.032,2870709
08-26 17:00,何魂,35.1047,129.032,1995848
08-26 18:00,何魂,35.1047,129.032,1020067
08-26 19:00,何魂,35.1047,129.032,9864
08-26 20:00,何魂,35.1047,129.032,0
08-26 21:00,何魂,35.1047,129.032,0
08-26 22:00,何魂,35.1047,129.032,0
08-26 23:00,何魂,35.1047,129.032,0
08-27 00:00,何魂,35.1047,129.032,0
08-27 01:00,何魂,35.1047,129.032,0
08-27 02:00,何魂,35.1047,129.032,0
08-27 03:00,何魂,35.1047,129.032,0
08-27 04:00,何魂,35.1047,129.032,0
08-27 05:00,何魂,35.1047,129.032,0
08-27 06:00,何魂,35.1047,129.032,0
08-27 07:00,何魂,35.1047,129.032,1004596
08-27 08:00,何魂,35.1047,129.032,1981939
08-27 09:00,何魂,35.1047,129.032,2858200
08-27 10:00,何魂,35.1047,129.032,3573664
08-27 11:00,何魂,35.1047,129.032,4079574
08-27 12:00,何魂,35.1047,129.032,4341452
